cat	title
1	播种电源的“希望”——未来电源精英助学计划捐助仪式顺利举行
1	浙大科技园孵化投资企业国芯科技在新三板挂牌上市
1	浙大科技园孵化毕业企业卓锐科技在新三板挂牌上市
1	医学院举行2016届MBBS留学生毕业典礼
1	创新进取，献身国防——记浙江大学2016届赴国防军工单位就业毕业生表彰大会
1	中欧一带一路发展研究中心日前在浙大经济学院成立
1	浙江大学与上海宋庆龄基金会-鲁家贤、高文英专项基金启动公益项目
1	传媒学院举行王杰老师求是特聘教授聘任仪式
1	浙江大学与西澳大学临床医学五年制合作办学项目启动
1	科技园三名老师入选科技部“中国火炬创业导师”
1	浙大e-WORKS创业实验室被认定为国家级众创空间
1	信息化助力教学科研，掀开十三五新篇章
1	浙大科技园大学生创业企业杭州哲信被上市公司29亿收购
1	浙江大学华发教育基金成立
1	传媒与国际文化学院入选中国新闻奖高校试点报送单位
1	浙大教科书研究中心成立暨民国中小学教科书整理项目签约仪式举行
1	杭州市“捐献遗体俱乐部”举行首批浙江大学中国人脑库大脑捐献志愿者迎春活动
1	信电学院“电子电路基础及实验课程”教学改革入选2015年教育部产学合作专业综合改革项目
1	浙大建筑设计院与环宇建工设计股份有限公司签署战略合作框架协议
1	首批浙江大学120周年校庆大使聘任仪式举行
1	浙大第二届学生节之“玩转地球”民族风情展顺利举行
1	浙大、蓝凌强强联合，打造知识管理和创新联合实验室
1	上海至美公益基金会在我校设立公益奖学金
1	信电学院《移动计算》课程入选2015教育部产学合作专业综合改革项目
1	浙江大学—多伦多大学遗传学与基因组医学联合研究所成立
1	省围绝经期保健质量控制中心成立
1	省妇科泌尿及盆底康复质量控制中心成立
1	管院携手16国知名学者掀起国际创新交流新高潮
1	附属儿童医院与埃默里大学医学院人类遗传实验室合作成立国内首个遗传性出生缺陷疾病国际联合实验室
1	机械工程学院2015年度晶盛机电奖学金、助学金颁奖典礼成功举行
1	附属第二医院长兴分院项目签约暨“百名博导、教授下基层”活动在长兴圆满举行
1	管理学院与未来科技城签署战略合作协议，“浙大MBA创客班”将正式落户梦想小镇
1	教育学院2010级校友李薇博士获ICDE创新和最佳实践奖
1	激发创业潜能 放飞创业梦想
1	2015年“郑树医学精英奖学金”评选工作启动
1	教育学院体育系56届校友毕业六十周年同学会在杭举行
1	教育学院师生参加第四届联合国教科文组织亚太地区创业教育会议
1	附属儿童医院NICU成立30周年 数十位国际知名新生儿专家来杭庆贺
1	信电学院举行2015级研究生新生始业教育活动
1	“徐仁宝—陈宜张奖学金”扩大资助力度
1	浙大互联网金融研究院发起成立浙江互联网金融联盟
1	2015第八届世界创业论坛（WEnF）十月即将登陆杭城
1	管理学院研究生举行首届健康力量龙舟大赛
1	追赶超越：中国制造业成长与创新的新纪元
1	建筑设计研究院与杭州市望江地区改造建设指挥部签署开展战略合作协议
1	联合国教科文组织中国创业教育联盟欧洲创业教育夏令营成功举办
1	浙江大学—布里斯托大学语言测评联合研究所正式成立
1	生研院大学生暑期夏令营顺利举行
1	2015年“正和岛·康韵”民营经济夏令营开营仪式隆重举行
1	西湖·浙大科技园海归创业俱乐部成立
1	浙大出版社参展第六届中国数字出版博览会 “立方书”获“创新作品”奖
1	杭州市舟山商会向海洋学院捐赠伍拾万元奖学金
1	第四届浙江大学“中国创业”国际夏令营顺利闭营
1	浙大管院青年教师赴湖州启动2015企业管理咨询师挂职活动
1	2015年&quot;发展中国家反贫困问题&quot;高级研修项目成功举行
1	仲夏夜&#8226;梦远航——电气工程学院2015届毕业晚会圆满举行
1	浙大第六届“华为杯”创新大赛颁奖典礼成功举行
1	能源工程学院2015届毕业晚会顺利举行
1	教育学院萧山中学研究基地签约揭牌
1	浙大环境与能源政策研究中心《全球可持续能源竞争力报告》在生态文明贵阳国际论坛发布
1	管理学院发布《2015中国企业健康指数报告》  人才与环境成为企业发展瓶颈
1	邵逸夫医院杭州玉皇山南基金小镇国际医疗中心举办揭牌仪式
1	中欧经济学家在浙大共论创新与全球经济
1	能源工程学院俊才基金成立暨捐赠仪式隆重举行
1	农业科技园强化实践教学基地建设 为复合型创新人才培养提供有力支撑
1	杭州阿姆科技有限公司向我校捐赠设立奖学金
1	建筑学系与瑞士南方应用技术大学第五次国际联合教学顺利举行
1	农业科技园构建研发创新平台 着力提升服务与支撑能力
1	2015IdeaBank首届全国高校创业点子公开赛决赛圆满落幕
1	浙大第八届大学生智能汽车竞赛成功举行
1	化工学院举行2015年退休教师集体祝寿会
1	教育学院体育学系专65届毕业五十周年同学会在杭举行
1	本科生海报展顺利举行，生物医学周扬帆起航
1	管理学院校友分会第三届校友代表大会暨理事会换届大会顺利举办
1	生工食品学院举行118周年校庆校友座谈会
1	浙大e-WORKS创业实验室成为杭州市第一批“众创空间”
1	农学院举行2015年返校校友座谈会
1	中科院地理资源所来校洽谈协同创新中心建设事宜并参观访问中国西部发展研究院
1	春风化雨，校友同心——孙筱祥风景园林基金成立大会胜利召开
1	根相系，木成林——记生仪学院校友分会成立大会
1	附属儿童医院与浙医四院成立联合儿童中心
1	浙大科技园两位80后创业者获“中国青年五四奖章”
1	浙江大学医学院与东欣（杭州）医院合作签约暨浙江大学国际医院揭牌
1	浙江大学中国西部发展研究院受邀成为“一带一路”智库合作联盟理事单位
1	统筹协调  群策群力——海洋学院搬迁及舟山校区运行筹备工作稳步推进
1	浙大科技园入园企业南江机器人将参加国际赛事 无人仓储梦想更进一步
1	创业不止、创新不息：杭州创业周末－变革者圆满举行
1	浙大科技园国际创业苗圃建设入选浙江省科技企业孵化器十大新闻
1	奔跑吧，新农人——农学院第八届农业春季博览会顺利举行
1	热烈祝贺我系陈红胜教授入选教育部长江特聘教授
1	浙大科技园：让大学生的创业梦想落地生根开花
1	新平台 大世界——浙江大学第六届“华为杯”创新大赛启动仪式顺利举行
1	附属儿童医院内分泌科成为国家卫计委“中国1型糖尿病整合医疗管理模式项目合作中心”
1	浙江大学建筑设计研究院与建筑工程学院合作探索培养专业硕士新路
1	开拓进取，求是创新；献身国防，富国强军 ——记浙江大学2015届赴国防军工单位就业毕业生表彰大会
1	医学院举行2014届MBBS留学生毕业典礼
1	农学院隆重举行唐觉先生百岁华诞庆贺会
1	我校获团中央2014年创新试点工作优秀项目
1	浙江大学医学院附属邵逸夫医院普陀分院暨蔡秀军专家普陀工作站签约揭牌仪式在普陀医院举行
1	浙大科技园孵化毕业企业浙达精益在“新三板”挂牌上市
1	非洲留学生2015新年茶话会举行
1	省级公立医院首度“牵手”民营医院 “邵医模式”亮相宁波——浙江大学医学院附属邵逸夫医院宁波分院揭牌成立
1	第六届全国高等医学院校大学生临床技能竞赛（华东赛区）启动会顺利举行
1	全国政协副主席万钢考察浙大管院博士生企业
1	浙大管院Venture Lab创业实验室成功举办36氪开放日杭州站活动
1	农业试验站搭建平台 助推大学生创业创新实践
1	舒庆尧教授赴马来西亚指导水稻突变与生物技术育种
1	东莞校友会成立大会暨南部地区校友会联谊会第三次会议召开
1	浙江大学e-WORKS创业实验室正式启动
1	浙江大学——广东电网研究生工作站签约仪式成功举行
1	第七届浙江大学泛长三角地区模拟联合国大会圆满闭幕
1	泉州浙江大学校友会成立
1	浙大科技园入园企业在2014浙商创业创新大赛总决赛中获年度最高奖
1	“圆”你梦想，创在“浙”里——浙大科技园在玉泉校区举办创业分享交流会
1	浙大科技园孵化企业爱听科技在股权交易中心成功挂牌
1	浙大科技园荣获团中央授予的首批“全国青年创业示范园区”称号
1	浙大科技园与海归共谋创新创业
1	加拿大总理哈珀见证“浙大科技园-溢思得瑞国际创业苗圃”签约
1	浙江大学医学院附属邵逸夫医院脑科中心正式成立
1	这个秋天因你而收获——浙大科技园举行2014年入园企业专场招聘会
1	浙大科技园入园企业艾罗电源荣获中国创新创业大赛总决赛第三名
1	附属二院转化医学喜获创新研究：超声空化靶向基因转染对高血糖肥胖2型糖尿病食蟹猴的治疗
1	浙大科技园企业获第三届中国创新创业大赛生物二等奖
1	1000余位海峡两岸医院院长在杭探讨“患者体验”——附属二院主办的“海峡两岸医院院长论坛”成为两岸医院管理合作平台典范
1	“浙医一院援疆设备捐赠暨浙-阿泌尿外科高峰论坛”活动在新疆阿克苏隆重举行
1	浙江大学建筑工程学院、建筑设计研究院协同创新研究中心成立
1	用创新的思路主动去工作，加强人才队伍建设提高学科竞争力
